variety,location,year,trial,yield.standard
B3152A-3,WI,2016,WI_2016,65.95
B3153-3,CA,2016,CA_2016,55.42
B3153-3,FL,2016,FL_2016,28.39
B3153-3,MI,2016,MI_2016,41.59
B3153-3,NC,2016,NC_2016,24.42
B3153-3,NY,2016,NY_2016,26.23
B3153-3,OR,2016,OR_2016,58.16
B3153-3,TX,2016,TX_2016,33.07
B3153-3,WI,2016,WI_2016,76.7
B3155-3,CA,2016,CA_2016,40.53
B3155-3,FL,2016,FL_2016,27.74
B3155-3,MI,2016,MI_2016,50.09
B3155-3,NC,2016,NC_2016,38.25
B3155-3,NY,2016,NY_2016,28.67
B3155-3,OR,2016,OR_2016,89.8
B3155-3,TX,2016,TX_2016,26.38
B3155-3,WI,2016,WI_2016,67.86
B3159-7,CA,2016,CA_2016,29.36
B3159-7,FL,2016,FL_2016,30.32
B3159-7,MI,2016,MI_2016,27.93
B3159-7,NC,2016,NC_2016,26
B3159-7,NY,2016,NY_2016,17.13
B3159-7,OR,2016,OR_2016,60.4
B3159-7,TX,2016,TX_2016,18.43
B3159-7,WI,2016,WI_2016,37.99
B3165-11,CA,2016,CA_2016,43.42
B3165-11,FL,2016,FL_2016,34.52
B3165-11,MI,2016,MI_2016,40.68
B3165-11,NC,2016,NC_2016,30.67
B3165-11,NY,2016,NY_2016,37.42
B3165-11,OR,2016,OR_2016,65.83
B3165-11,WI,2016,WI_2016,51.85
B3172-12,CA,2016,CA_2016,59.55
B3172-12,FL,2016,FL_2016,37.74
B3172-12,MI,2016,MI_2016,55.56
B3172-12,NC,2016,NC_2016,33.17
B3172-12,NY,2016,NY_2016,25.18
B3172-12,OR,2016,OR_2016,64.88
B3172-12,TX,2016,TX_2016,54.58
B3172-12,WI,2016,WI_2016,75.75
B3172-3,CA,2016,CA_2016,40.94
B3172-3,FL,2016,FL_2016,29.35
B3172-3,MI,2016,MI_2016,20.34
B3172-3,NC,2016,NC_2016,19.45
B3172-3,NY,2016,NY_2016,17.48
B3172-3,OR,2016,OR_2016,46.34
B3172-3,TX,2016,TX_2016,25.48
B3172-3,WI,2016,WI_2016,38.47
B3172-8,CA,2016,CA_2016,62.03
B3172-8,FL,2016,FL_2016,31.61
B3172-8,MI,2016,MI_2016,44.02
B3172-8,NC,2016,NC_2016,51.07
B3172-8,NY,2016,NY_2016,23.43
B3172-8,OR,2016,OR_2016,80.85
B3172-8,TX,2016,TX_2016,41.2
B3172-8,WI,2016,WI_2016,77.66
BNC311-4,CA,2013,CA_2013,28.95
BNC311-4,FL,2013,FL_2013,25.81
BNC311-4,MI,2013,MI_2013,39.47
BNC311-4,MO,2013,MO_2013,48.58
BNC311-4,NC,2013,NC_2013,43.85
BNC311-4,NY,2013,NY_2013,38.46
BNC311-4,OR,2013,OR_2013,67.11
BNC311-4,TX,2013,TX_2013,65.54
BNC311-4,WI,2013,WI_2013,62.13
BNC311-4,CA,2014,CA_2014,37.55
BNC311-4,CA,2014,CA_2014,35.67
BNC311-4,FL,2014,FL_2014,35.48
BNC311-4,FL,2014,FL_2014,35.48
BNC311-4,MI,2014,MI_2014,30.36
BNC311-4,MI,2014,MI_2014,57.69
BNC311-4,MO,2014,MO_2014,54.65
BNC311-4,MO,2014,MO_2014,48.58
BNC311-4,NC,2014,NC_2014,18.11
BNC311-4,NC,2014,NC_2014,27.16
BNC311-4,NY,2014,NY_2014,31.47
BNC311-4,NY,2014,NY_2014,34.97
BNC311-4,OR,2014,OR_2014,108.34
BNC311-4,OR,2014,OR_2014,52.41
BNC311-4,TX,2014,TX_2014,65.06
BNC311-4,TX,2014,TX_2014,68.67
BNC311-4,WI,2014,WI_2014,62.13
BNC311-4,WI,2014,WI_2014,71.68
BNC311-4,CA,2015,CA_2015,77.17
BNC311-4,CA,2015,CA_2015,73.41
BNC311-4,FL,2015,FL_2015,28.06
BNC311-4,FL,2015,FL_2015,44.19
BNC311-4,MI,2015,MI_2015,54.04
BNC311-4,MI,2015,MI_2015,51.31
BNC311-4,NC,2015,NC_2015,39.15
BNC311-4,NC,2015,NC_2015,34.53
BNC311-4,NY,2015,NY_2015,41.61
BNC311-4,NY,2015,NY_2015,44.06
BNC311-4,OR,2015,OR_2015,66.47
BNC311-4,OR,2015,OR_2015,77.34
BNC311-4,TX,2015,TX_2015,65.06
BNC311-4,TX,2015,TX_2015,71.56
BNC311-4,WI,2015,WI_2015,74.31
BNC311-4,WI,2015,WI_2015,75.51
BNC311-4,CA,2016,CA_2016,39.29
BNC311-4,CA,2016,CA_2016,50.87
BNC311-4,FL,2016,FL_2016,39.35
BNC311-4,FL,2016,FL_2016,35.16
BNC311-4,MI,2016,MI_2016,49.49
BNC311-4,MI,2016,MI_2016,59.2
BNC311-4,NC,2016,NC_2016,33.17
BNC311-4,NC,2016,NC_2016,31.02
BNC311-4,NY,2016,NY_2016,32.87
BNC311-4,NY,2016,NY_2016,44.76
BNC311-4,TX,2016,TX_2016,44.82
BNC311-4,TX,2016,TX_2016,36.14
BNC311-4,WI,2016,WI_2016,62.37
BNC311-4,WI,2016,WI_2016,63.56
BNC313-3,CA,2013,CA_2013,24.81
BNC313-3,FL,2013,FL_2013,19.35
BNC313-3,MI,2013,MI_2013,30.36
BNC313-3,MO,2013,MO_2013,27.32
BNC313-3,NC,2013,NC_2013,30.36
BNC313-3,NY,2013,NY_2013,34.97
BNC313-3,OR,2013,OR_2013,57.53
BNC313-3,TX,2013,TX_2013,51.2
BNC313-3,WI,2013,WI_2013,45.4
BNC317-8,CA,2013,CA_2013,49.63
BNC317-8,FL,2013,FL_2013,22.58
BNC317-8,MI,2013,MI_2013,42.5
BNC317-8,MO,2013,MO_2013,42.5
BNC317-8,NC,2013,NC_2013,37.11
BNC317-8,NY,2013,NY_2013,41.96
BNC317-8,OR,2013,OR_2013,67.11
BNC317-8,TX,2013,TX_2013,51.2
BNC317-8,WI,2013,WI_2013,62.13
BNC366-1,CA,2014,CA_2014,56.33
BNC366-1,FL,2014,FL_2014,35.48
BNC366-1,MI,2014,MI_2014,18.22
BNC366-1,MO,2014,MO_2014,39.47
BNC366-1,NC,2014,NC_2014,21.13
BNC366-1,NY,2014,NY_2014,34.97
BNC366-1,OR,2014,OR_2014,80.54
BNC366-1,TX,2014,TX_2014,46.99
BNC366-1,WI,2014,WI_2014,50.18
BNC366-1,CA,2015,CA_2015,66.84
BNC366-1,CA,2015,CA_2015,66.84
BNC366-1,FL,2015,FL_2015,28.39
BNC366-1,FL,2015,FL_2015,36.45
BNC366-1,MI,2015,MI_2015,33.09
BNC366-1,MI,2015,MI_2015,36.43
BNC366-1,NC,2015,NC_2015,39.54
BNC366-1,NC,2015,NC_2015,32.45
BNC366-1,NY,2015,NY_2015,32.52
BNC366-1,NY,2015,NY_2015,36.37
BNC366-1,OR,2015,OR_2015,63.28
BNC366-1,OR,2015,OR_2015,55.61
BNC366-1,TX,2015,TX_2015,60.36
BNC366-1,TX,2015,TX_2015,73.01
BNC366-1,WI,2015,WI_2015,66.43
BNC366-1,WI,2015,WI_2015,62.6
BNC371-2,CA,2014,CA_2014,43.18
BNC371-2,FL,2014,FL_2014,58.06
BNC371-2,MI,2014,MI_2014,72.87
BNC371-2,MO,2014,MO_2014,45.54
BNC371-2,NC,2014,NC_2014,15.09
BNC371-2,NY,2014,NY_2014,59.45
BNC371-2,OR,2014,OR_2014,100.99
BNC371-2,TX,2014,TX_2014,72.29
BNC371-2,WI,2014,WI_2014,50.18
BNC371-2,CA,2015,CA_2015,64.59
BNC371-2,CA,2015,CA_2015,73.41
BNC371-2,FL,2015,FL_2015,32.58
BNC371-2,FL,2015,FL_2015,33.23
BNC371-2,MI,2015,MI_2015,56.47
BNC371-2,MI,2015,MI_2015,45.84
BNC371-2,NC,2015,NC_2015,36.04
BNC371-2,NC,2015,NC_2015,23.72
BNC371-2,NY,2015,NY_2015,38.46
BNC371-2,NY,2015,NY_2015,39.86
BNC371-2,OR,2015,OR_2015,108.66
BNC371-2,OR,2015,OR_2015,111.54
BNC371-2,TX,2015,TX_2015,62.17
BNC371-2,TX,2015,TX_2015,66.5
BNC371-2,WI,2015,WI_2015,68.34
BNC371-2,WI,2015,WI_2015,79.57
BNC469-12,CA,2016,CA_2016,21.09
BNC469-12,FL,2016,FL_2016,35.81
BNC469-12,MI,2016,MI_2016,34.91
BNC469-12,NC,2016,NC_2016,29.47
BNC469-12,NY,2016,NY_2016,12.24
BNC469-12,OR,2016,OR_2016,33.56
BNC469-12,TX,2016,TX_2016,33.43
BNC469-12,WI,2016,WI_2016,58.3
BNC469-16,CA,2016,CA_2016,31.02
BNC469-16,FL,2016,FL_2016,28.39
BNC469-16,MI,2016,MI_2016,40.08
BNC469-16,NC,2016,NC_2016,28.47
BNC469-16,NY,2016,NY_2016,19.58
BNC469-16,OR,2016,OR_2016,64.56
BNC469-16,TX,2016,TX_2016,49.34
BNC469-16,WI,2016,WI_2016,61.89
BNC469-17,CA,2016,CA_2016,26.47
BNC469-17,FL,2016,FL_2016,24.19
BNC469-17,MI,2016,MI_2016,30.36
BNC469-17,NC,2016,NC_2016,19.34
BNC469-17,NY,2016,NY_2016,25.88
BNC469-17,OR,2016,OR_2016,49.54
BNC469-17,TX,2016,TX_2016,37.59
BNC469-17,WI,2016,WI_2016,41.1
BNC469-7,CA,2016,CA_2016,53.76
BNC469-7,FL,2016,FL_2016,42.58
BNC469-7,MI,2016,MI_2016,71.35
BNC469-7,NC,2016,NC_2016,38.14
BNC469-7,NY,2016,NY_2016,31.12
BNC469-7,OR,2016,OR_2016,90.44
BNC469-7,TX,2016,TX_2016,20.24
BNC469-7,WI,2016,WI_2016,78.85
BNC472-3,CA,2016,CA_2016,53.35
BNC472-3,FL,2016,FL_2016,29.35
BNC472-3,MI,2016,MI_2016,54.35
BNC472-3,NC,2016,NC_2016,24.86
BNC472-3,NY,2016,NY_2016,27.97
BNC472-3,OR,2016,OR_2016,65.83
BNC472-3,TX,2016,TX_2016,40.12
BNC472-3,WI,2016,WI_2016,64.04
CO00270-7W,CA,2011,CA_2011,78.58
CO00270-7W,CA,2011,CA_2011,78.58
CO00270-7W,FL,2011,FL_2011,35.48
CO00270-7W,FL,2011,FL_2011,29.03
CO00270-7W,MI,2011,MI_2011,30.36
CO00270-7W,MI,2011,MI_2011,33.4
CO00270-7W,MO,2011,MO_2011,33.4
CO00270-7W,MO,2011,MO_2011,39.47
CO00270-7W,NC,2011,NC_2011,30.36
CO00270-7W,NC,2011,NC_2011,26.99
CO00270-7W,ND,2011,ND_2011,NA
CO00270-7W,ND,2011,ND_2011,NA
CO00270-7W,NY,2011,NY_2011,34.97
CO00270-7W,NY,2011,NY_2011,38.46
CO00270-7W,WI,2011,WI_2011,NA
CO00270-7W,WI,2011,WI_2011,NA
CO00270-7W,CA,2012,CA_2012,53.76
CO00270-7W,CA,2012,CA_2012,62.03
CO00270-7W,FL,2012,FL_2012,19.35
CO00270-7W,FL,2012,FL_2012,9.68
CO00270-7W,MI,2012,MI_2012,33.4
CO00270-7W,MI,2012,MI_2012,42.5
CO00270-7W,MO,2012,MO_2012,54.65
CO00270-7W,MO,2012,MO_2012,NA
CO00270-7W,NC,2012,NC_2012,33.73
CO00270-7W,NC,2012,NC_2012,33.73
CO00270-7W,NY,2012,NY_2012,27.97
CO00270-7W,NY,2012,NY_2012,38.46
CO00270-7W,OR,2012,OR_2012,60.72
CO00270-7W,OR,2012,OR_2012,63.92
CO00270-7W,TX,2012,TX_2012,40.96
CO00270-7W,TX,2012,TX_2012,40.96
CO00270-7W,WI,2012,WI_2012,45.4
CO00270-7W,WI,2012,WI_2012,47.79
CO02024-9W,CA,2011,CA_2011,70.31
CO02024-9W,CA,2011,CA_2011,74.44
CO02024-9W,FL,2011,FL_2011,38.71
CO02024-9W,FL,2011,FL_2011,32.26
CO02024-9W,MI,2011,MI_2011,45.54
CO02024-9W,MI,2011,MI_2011,30.36
CO02024-9W,MO,2011,MO_2011,33.4
CO02024-9W,MO,2011,MO_2011,18.22
CO02024-9W,NC,2011,NC_2011,37.11
CO02024-9W,NC,2011,NC_2011,30.36
CO02024-9W,ND,2011,ND_2011,NA
CO02024-9W,ND,2011,ND_2011,NA
CO02024-9W,NY,2011,NY_2011,55.95
CO02024-9W,NY,2011,NY_2011,62.94
CO02024-9W,WI,2011,WI_2011,NA
CO02024-9W,WI,2011,WI_2011,NA
CO02024-9W,CA,2012,CA_2012,45.49
CO02024-9W,CA,2012,CA_2012,45.49
CO02024-9W,FL,2012,FL_2012,16.13
CO02024-9W,FL,2012,FL_2012,22.58
CO02024-9W,FL,2012,FL_2012,12.9
CO02024-9W,FL,2012,FL_2012,22.58
CO02024-9W,MI,2012,MI_2012,45.54
CO02024-9W,MI,2012,MI_2012,39.47
CO02024-9W,MO,2012,MO_2012,54.65
CO02024-9W,MO,2012,MO_2012,63.76
CO02024-9W,NC,2012,NC_2012,43.85
CO02024-9W,NC,2012,NC_2012,43.85
CO02024-9W,ND,2012,ND_2012,NA
CO02024-9W,ND,2012,ND_2012,NA
CO02024-9W,NY,2012,NY_2012,52.45
CO02024-9W,NY,2012,NY_2012,41.96
CO02024-9W,OR,2012,OR_2012,51.13
CO02024-9W,OR,2012,OR_2012,63.92
CO02024-9W,TX,2012,TX_2012,57.35
CO02024-9W,TX,2012,TX_2012,49.16
CO02024-9W,WI,2012,WI_2012,76.46
CO02024-9W,WI,2012,WI_2012,64.52
CO02024-9W,CA,2013,CA_2013,20.68
CO02024-9W,CA,2013,CA_2013,28.95
CO02024-9W,FL,2013,FL_2013,19.35
CO02024-9W,FL,2013,FL_2013,25.81
CO02024-9W,MI,2013,MI_2013,54.65
CO02024-9W,MI,2013,MI_2013,54.65
CO02024-9W,MO,2013,MO_2013,51.61
CO02024-9W,MO,2013,MO_2013,39.47
CO02024-9W,NC,2013,NC_2013,40.48
CO02024-9W,NC,2013,NC_2013,37.11
CO02024-9W,NY,2013,NY_2013,69.94
CO02024-9W,NY,2013,NY_2013,69.94
CO02024-9W,OR,2013,OR_2013,86.29
CO02024-9W,OR,2013,OR_2013,92.68
CO02024-9W,TX,2013,TX_2013,51.2
CO02024-9W,TX,2013,TX_2013,47.11
CO02024-9W,WI,2013,WI_2013,74.07
CO02024-9W,WI,2013,WI_2013,59.74
CO02033-1W,CA,2011,CA_2011,70.31
CO02033-1W,FL,2011,FL_2011,45.16
CO02033-1W,MI,2011,MI_2011,42.5
CO02033-1W,MO,2011,MO_2011,NA
CO02033-1W,NC,2011,NC_2011,33.73
CO02033-1W,ND,2011,ND_2011,NA
CO02033-1W,NY,2011,NY_2011,45.46
CO02033-1W,WI,2011,WI_2011,43.01
CO02033-1W,CA,2012,CA_2012,45.49
CO02033-1W,CA,2012,CA_2012,41.36
CO02033-1W,MI,2012,MI_2012,27.32
CO02033-1W,MI,2012,MI_2012,39.47
CO02033-1W,MO,2012,MO_2012,63.76
CO02033-1W,MO,2012,MO_2012,69.83
CO02033-1W,NC,2012,NC_2012,40.48
CO02033-1W,NC,2012,NC_2012,43.85
CO02033-1W,ND,2012,ND_2012,NA
CO02033-1W,ND,2012,ND_2012,NA
CO02033-1W,NY,2012,NY_2012,31.47
CO02033-1W,NY,2012,NY_2012,34.97
CO02033-1W,OR,2012,OR_2012,31.96
CO02033-1W,OR,2012,OR_2012,63.92
CO02033-1W,TX,2012,TX_2012,61.44
CO02033-1W,TX,2012,TX_2012,38.91
CO02033-1W,WI,2012,WI_2012,45.4
CO02033-1W,WI,2012,WI_2012,66.91
CO02033-1W,CA,2013,CA_2013,41.36
CO02033-1W,CA,2013,CA_2013,45.49
CO02033-1W,FL,2013,FL_2013,22.58
CO02033-1W,FL,2013,FL_2013,25.81
CO02033-1W,MI,2013,MI_2013,51.61
CO02033-1W,MI,2013,MI_2013,33.4
CO02033-1W,MO,2013,MO_2013,42.5
CO02033-1W,MO,2013,MO_2013,48.58
CO02033-1W,NC,2013,NC_2013,37.11
CO02033-1W,NC,2013,NC_2013,33.73
CO02033-1W,NY,2013,NY_2013,48.96
CO02033-1W,NY,2013,NY_2013,52.45
CO02033-1W,OR,2013,OR_2013,79.9
CO02033-1W,OR,2013,OR_2013,70.31
CO02033-1W,TX,2013,TX_2013,59.4
CO02033-1W,TX,2013,TX_2013,47.11
CO02033-1W,WI,2013,WI_2013,69.3
CO02033-1W,WI,2013,WI_2013,54.96
CO03243-3W,CA,2011,CA_2011,78.58
CO03243-3W,FL,2011,FL_2011,45.16
CO03243-3W,MI,2011,MI_2011,45.54
CO03243-3W,MO,2011,MO_2011,NA
CO03243-3W,NC,2011,NC_2011,43.85
CO03243-3W,ND,2011,ND_2011,NA
CO03243-3W,NY,2011,NY_2011,52.45
CO03243-3W,WI,2011,WI_2011,54.96
CO03243-3W,CA,2012,CA_2012,53.76
CO03243-3W,CA,2012,CA_2012,53.76
CO03243-3W,FL,2012,FL_2012,22.58
CO03243-3W,FL,2012,FL_2012,19.35
CO03243-3W,MI,2012,MI_2012,48.58
CO03243-3W,MI,2012,MI_2012,39.47
CO03243-3W,MO,2012,MO_2012,NA
CO03243-3W,MO,2012,MO_2012,63.76
CO03243-3W,NC,2012,NC_2012,50.6
CO03243-3W,NC,2012,NC_2012,40.48
CO03243-3W,ND,2012,ND_2012,NA
CO03243-3W,ND,2012,ND_2012,NA
CO03243-3W,NY,2012,NY_2012,48.96
CO03243-3W,NY,2012,NY_2012,55.95
CO03243-3W,OR,2012,OR_2012,79.9
CO03243-3W,OR,2012,OR_2012,60.72
CO03243-3W,TX,2012,TX_2012,57.35
CO03243-3W,TX,2012,TX_2012,45.06
CO03243-3W,WI,2012,WI_2012,69.3
CO03243-3W,WI,2012,WI_2012,64.52
CO05061-2P,CA,2011,CA_2011,49.63
CO05061-2P,FL,2011,FL_2011,35.48
CO05061-2P,MI,2011,MI_2011,27.32
CO05061-2P,MO,2011,MO_2011,NA
CO05061-2P,NC,2011,NC_2011,33.73
CO05061-2P,ND,2011,ND_2011,NA
CO05061-2P,NY,2011,NY_2011,31.47
CO05061-2P,WI,2011,WI_2011,45.4
CO05061-2P,CA,2012,CA_2012,33.09
CO05061-2P,CA,2012,CA_2012,41.36
CO05061-2P,FL,2012,FL_2012,19.35
CO05061-2P,FL,2012,FL_2012,12.9
CO05061-2P,MI,2012,MI_2012,24.29
CO05061-2P,MI,2012,MI_2012,30.36
CO05061-2P,MO,2012,MO_2012,NA
CO05061-2P,NC,2012,NC_2012,23.61
CO05061-2P,NC,2012,NC_2012,33.73
CO05061-2P,ND,2012,ND_2012,NA
CO05061-2P,ND,2012,ND_2012,NA
CO05061-2P,NY,2012,NY_2012,24.48
CO05061-2P,NY,2012,NY_2012,31.47
CO05061-2P,OR,2012,OR_2012,73.5
CO05061-2P,OR,2012,OR_2012,76.7
CO05061-2P,TX,2012,TX_2012,51.2
CO05061-2P,TX,2012,TX_2012,53.25
CO05061-2P,WI,2012,WI_2012,54.96
CO05061-2P,WI,2012,WI_2012,64.52
CO05061-2P,MI,2013,MI_2013,36.43
CO05061-2P,MI,2013,MI_2013,39.47
CO05061-2P,NY,2013,NY_2013,27.97
CO05061-2P,NY,2013,NY_2013,27.97
CO05061-2P,OR,2013,OR_2013,44.74
CO05061-2P,OR,2013,OR_2013,57.53
CO05061-2P,WI,2013,WI_2013,54.96
CO05061-2P,WI,2013,WI_2013,52.57
CO05061-6W,CA,2011,CA_2011,78.58
CO05061-6W,FL,2011,FL_2011,22.58
CO05061-6W,MI,2011,MI_2011,36.43
CO05061-6W,MO,2011,MO_2011,NA
CO05061-6W,NC,2011,NC_2011,40.48
CO05061-6W,ND,2011,ND_2011,NA
CO05061-6W,NY,2011,NY_2011,31.47
CO05061-6W,WI,2011,WI_2011,59.74
CO05061-6W,CA,2012,CA_2012,41.36
CO05061-6W,CA,2012,CA_2012,49.63
CO05061-6W,FL,2012,FL_2012,16.13
CO05061-6W,FL,2012,FL_2012,12.9
CO05061-6W,MI,2012,MI_2012,36.43
CO05061-6W,MI,2012,MI_2012,51.61
CO05061-6W,MO,2012,MO_2012,48.58
CO05061-6W,MO,2012,MO_2012,21.25
CO05061-6W,NC,2012,NC_2012,40.48
CO05061-6W,NC,2012,NC_2012,37.11
CO05061-6W,ND,2012,ND_2012,NA
CO05061-6W,ND,2012,ND_2012,NA
CO05061-6W,NY,2012,NY_2012,31.47
CO05061-6W,NY,2012,NY_2012,38.46
CO05061-6W,OR,2012,OR_2012,76.7
CO05061-6W,OR,2012,OR_2012,60.72
CO05061-6W,TX,2012,TX_2012,61.44
CO05061-6W,TX,2012,TX_2012,43.01
CO05061-6W,WI,2012,WI_2012,57.35
CO05061-6W,WI,2012,WI_2012,47.79
CO05061-6W,CA,2013,CA_2013,28.95
CO05061-6W,CA,2013,CA_2013,33.09
CO05061-6W,FL,2013,FL_2013,19.35
CO05061-6W,FL,2013,FL_2013,22.58
CO05061-6W,MI,2013,MI_2013,54.65
CO05061-6W,MI,2013,MI_2013,42.5
CO05061-6W,MO,2013,MO_2013,45.54
CO05061-6W,MO,2013,MO_2013,45.54
CO05061-6W,NC,2013,NC_2013,37.11
CO05061-6W,NC,2013,NC_2013,37.11
CO05061-6W,NY,2013,NY_2013,55.95
CO05061-6W,NY,2013,NY_2013,48.96
CO05061-6W,OR,2013,OR_2013,73.5
CO05061-6W,OR,2013,OR_2013,79.9
CO05061-6W,TX,2013,TX_2013,49.16
CO05061-6W,TX,2013,TX_2013,51.2
CO05061-6W,WI,2013,WI_2013,57.35
CO05061-6W,WI,2013,WI_2013,47.79
CO05061-6W,CA,2014,CA_2014,54.45
CO05061-6W,CA,2014,CA_2014,56.33
CO05061-6W,FL,2014,FL_2014,45.16
CO05061-6W,FL,2014,FL_2014,45.16
CO05061-6W,MO,2014,MO_2014,51.61
CO05061-6W,MO,2014,MO_2014,48.58
CO05061-6W,NC,2014,NC_2014,21.13
CO05061-6W,NC,2014,NC_2014,18.11
CO05061-6W,NY,2014,NY_2014,41.96
CO05061-6W,OR,2014,OR_2014,79.9
CO05061-6W,OR,2014,OR_2014,99.07
CO05061-6W,TX,2014,TX_2014,50.6
CO05061-6W,TX,2014,TX_2014,46.99
CO05061-6W,WI,2014,WI_2014,57.35
CO05061-6W,WI,2014,WI_2014,64.52
CO07070-10W,CA,2014,CA_2014,71.35
CO07070-10W,FL,2014,FL_2014,29.03
CO07070-10W,MI,2014,MI_2014,15.18
CO07070-10W,MO,2014,MO_2014,54.65
CO07070-10W,NC,2014,NC_2014,18.11
CO07070-10W,NY,2014,NY_2014,34.97
CO07070-10W,OR,2014,OR_2014,89.16
CO07070-10W,TX,2014,TX_2014,46.99
CO07070-10W,WI,2014,WI_2014,59.74
CO07070-10W,CA,2015,CA_2015,88.62
CO07070-10W,CA,2015,CA_2015,62.15
CO07070-10W,FL,2015,FL_2015,30.32
CO07070-10W,FL,2015,FL_2015,34.52
CO07070-10W,MI,2015,MI_2015,21.86
CO07070-10W,MI,2015,MI_2015,30.66
CO07070-10W,NC,2015,NC_2015,30.73
CO07070-10W,NC,2015,NC_2015,22.64
CO07070-10W,NY,2015,NY_2015,34.97
CO07070-10W,NY,2015,NY_2015,24.13
CO07070-10W,OR,2015,OR_2015,80.22
CO07070-10W,OR,2015,OR_2015,83.09
CO07070-10W,TX,2015,TX_2015,40.48
CO07070-10W,TX,2015,TX_2015,48.79
CO07070-10W,WI,2015,WI_2015,56.87
CO07070-10W,WI,2015,WI_2015,64.04
CO07070-13W,CA,2014,CA_2014,46.94
CO07070-13W,FL,2014,FL_2014,54.84
CO07070-13W,MI,2014,MI_2014,21.25
CO07070-13W,MO,2014,MO_2014,21.25
CO07070-13W,NC,2014,NC_2014,15.09
CO07070-13W,NY,2014,NY_2014,34.97
CO07070-13W,OR,2014,OR_2014,86.93
CO07070-13W,TX,2014,TX_2014,43.37
CO07070-13W,WI,2014,WI_2014,62.13
CO07070-13W,CA,2015,CA_2015,56.7
CO07070-13W,CA,2015,CA_2015,54.64
CO07070-13W,FL,2015,FL_2015,38.06
CO07070-13W,FL,2015,FL_2015,48.71
CO07070-13W,MI,2015,MI_2015,29.15
CO07070-13W,MI,2015,MI_2015,35.83
CO07070-13W,NC,2015,NC_2015,21.4
CO07070-13W,NC,2015,NC_2015,23.81
CO07070-13W,NY,2015,NY_2015,27.97
CO07070-13W,NY,2015,NY_2015,31.82
CO07070-13W,OR,2015,OR_2015,77.02
CO07070-13W,OR,2015,OR_2015,83.09
CO07070-13W,TX,2015,TX_2015,61.08
CO07070-13W,TX,2015,TX_2015,63.97
CO07070-13W,WI,2015,WI_2015,61.17
CO07070-13W,WI,2015,WI_2015,70.49
CO10030-3W,CA,2016,CA_2016,46.73
CO10030-3W,FL,2016,FL_2016,26.45
CO10030-3W,MI,2016,MI_2016,69.22
CO10030-3W,NC,2016,NC_2016,33.93
CO10030-3W,NY,2016,NY_2016,36.02
CO10030-3W,OR,2016,OR_2016,84.05
CO10030-3W,TX,2016,TX_2016,23.67
CO10030-3W,WI,2016,WI_2016,65.71
CO10073-7W,CA,2016,CA_2016,52.52
CO10073-7W,FL,2016,FL_2016,30.97
CO10073-7W,MI,2016,MI_2016,31.88
CO10073-7W,NC,2016,NC_2016,30.15
CO10073-7W,NY,2016,NY_2016,22.38
CO10073-7W,OR,2016,OR_2016,54.65
CO10073-7W,TX,2016,TX_2016,52.23
CO10073-7W,WI,2016,WI_2016,49.7
CO10076-4W,CA,2016,CA_2016,57.49
CO10076-4W,FL,2016,FL_2016,20.97
CO10076-4W,MI,2016,MI_2016,62.85
CO10076-4W,NC,2016,NC_2016,29.07
CO10076-4W,NY,2016,NY_2016,38.12
CO10076-4W,OR,2016,OR_2016,75.1
CO10076-4W,TX,2016,TX_2016,42.83
CO10076-4W,WI,2016,WI_2016,68.1
Hodag,CA,2011,CA_2011,82.71
Hodag,FL,2011,FL_2011,32.26
Hodag,MI,2011,MI_2011,48.58
Hodag,MO,2011,MO_2011,NA
Hodag,NC,2011,NC_2011,37.11
Hodag,ND,2011,ND_2011,NA
Hodag,NY,2011,NY_2011,45.46
Hodag,NY,2011,NY_2011,55.95
Hodag,WI,2011,WI_2011,57.35
Hodag,WI,2011,WI_2011,NA
Hodag,CA,2013,CA_2013,41.36
Hodag,CA,2013,CA_2013,53.76
Hodag,FL,2013,FL_2013,22.58
Hodag,FL,2013,FL_2013,29.03
Hodag,MI,2013,MI_2013,54.65
Hodag,MI,2013,MI_2013,54.65
Hodag,MO,2013,MO_2013,51.61
Hodag,MO,2013,MO_2013,33.4
Hodag,NC,2013,NC_2013,43.85
Hodag,NC,2013,NC_2013,37.11
Hodag,NY,2013,NY_2013,55.95
Hodag,NY,2013,NY_2013,41.96
Hodag,OR,2013,OR_2013,95.88
Hodag,OR,2013,OR_2013,76.7
Hodag,TX,2013,TX_2013,32.77
Hodag,TX,2013,TX_2013,36.87
Hodag,WI,2013,WI_2013,76.46
Hodag,WI,2013,WI_2013,54.96
Lamoka,NY,2012,NY_2012,24.48
Lamoka,NY,2012,NY_2012,31.47
Lamoka,WI,2013,WI_2013,54.96
Lamoka,WI,2013,WI_2013,59.74
Lamoka,WI,2013,WI_2013,54.96
Lamoka,MI,2014,MI_2014,30.36
Lamoka,MI,2014,MI_2014,54.65
Lamoka,MI,2014,MI_2014,45.54
Lamoka,MI,2014,MI_2014,36.43
Lamoka,MO,2014,MO_2014,48.58
Lamoka,MO,2014,MO_2014,51.61
Lamoka,MO,2014,MO_2014,42.5
Lamoka,MO,2014,MO_2014,48.58
Lamoka,NY,2014,NY_2014,45.46
Lamoka,OR,2014,OR_2014,83.41
Lamoka,OR,2014,OR_2014,96.83
Lamoka,OR,2014,OR_2014,74.14
Lamoka,OR,2014,OR_2014,97.15
Lamoka,TX,2014,TX_2014,57.83
